"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"EE"	3.07975142502168e-07	0.00013920476441098	3.95904073087172
"BIM3"	1.00616176717322e-06	0.000215863988590268	2.04203790852105
"CCA1"	3.14474918006588e-06	0.000215863988590268	2.67706563706564
"At3g09600"	2.13070144000885e-06	0.000215863988590268	2.65221063454759
"At5g52660"	5.93106959303415e-06	0.000297871495116826	2.66448793006656
"At4g01280"	3.35026425944377e-06	0.000215863988590268	2.51562343012157
"AT3G10113"	0.00044956869725284	0.0112891695087935	2.13225318947035
"ATHB21"	0.00192491224492462	0.0395481970320876	2.74406355237026
"bHLH31"	0.000616648973878086	0.0146697545364681	4.75276145710928
"EPR1"	1.04108554161008e-05	0.000427791513461598	2.97302713535178
"HBI1"	0.00213531275686526	0.0419635376566563	3.12324324324324
"RVE1"	5.93043735237184e-05	0.00178703845551471	2.31724498692241
"LHY1"	1.28377659613851e-05	0.000483555851212172	2.23088803088803
"LCL1"	6.69904708506741e-06	0.000302796928245047	2.83195630864025
