"p.value"	"enrichment"	"gene.table"
"1"	1.13584939848137e-13	13.3809127069732	"AT1G08470"
"2"	1.13584939848137e-13	13.3809127069732	"AT1G23010"
"3"	1.13584939848137e-13	13.3809127069732	"AT1G64610"
"4"	1.13584939848137e-13	13.3809127069732	"AT1G71050"
"5"	1.13584939848137e-13	13.3809127069732	"AT2G47910"
"6"	1.13584939848137e-13	13.3809127069732	"AT3G06140"
"7"	1.13584939848137e-13	13.3809127069732	"AT3G12570"
"8"	1.13584939848137e-13	13.3809127069732	"AT3G53760"
"9"	1.13584939848137e-13	13.3809127069732	"AT3G53950"
"10"	1.13584939848137e-13	13.3809127069732	"AT4G32760"
"11"	1.13584939848137e-13	13.3809127069732	"AT4G38480"
"12"	1.13584939848137e-13	13.3809127069732	"AT4G38540"
"13"	1.13584939848137e-13	13.3809127069732	"AT5G49980"
"14"	1.13584939848137e-13	13.3809127069732	"AT5G51970"
"15"	1.13584939848137e-13	13.3809127069732	"AT5G64280"
"16"	1.13584939848137e-13	13.3809127069732	"AT5G65960"
