"p.value"	"enrichment"	"gene.table"
"1"	0.123743247813214	1.22614858990582	"AT1G11130"
"2"	0.123743247813214	1.22614858990582	"AT1G16520"
"3"	0.123743247813214	1.22614858990582	"AT1G17460"
"4"	0.123743247813214	1.22614858990582	"AT1G53645"
"5"	0.123743247813214	1.22614858990582	"AT2G01060"
"6"	0.123743247813214	1.22614858990582	"AT2G04530"
"7"	0.123743247813214	1.22614858990582	"AT2G14170"
"8"	0.123743247813214	1.22614858990582	"AT2G15050"
"9"	0.123743247813214	1.22614858990582	"AT2G26900"
"10"	0.123743247813214	1.22614858990582	"AT3G02010"
"11"	0.123743247813214	1.22614858990582	"AT3G03060"
"12"	0.123743247813214	1.22614858990582	"AT3G03770"
"13"	0.123743247813214	1.22614858990582	"AT3G06860"
"14"	0.123743247813214	1.22614858990582	"AT3G10690"
"15"	0.123743247813214	1.22614858990582	"AT3G49350"
"16"	0.123743247813214	1.22614858990582	"AT3G52870"
"17"	0.123743247813214	1.22614858990582	"AT4G01810"
"18"	0.123743247813214	1.22614858990582	"AT4G03080"
"19"	0.123743247813214	1.22614858990582	"AT4G04870"
"20"	0.123743247813214	1.22614858990582	"AT4G16430"
"21"	0.123743247813214	1.22614858990582	"AT4G24470"
"22"	0.123743247813214	1.22614858990582	"AT4G35030"
"23"	0.123743247813214	1.22614858990582	"AT4G36210"
"24"	0.123743247813214	1.22614858990582	"AT4G39190"
"25"	0.123743247813214	1.22614858990582	"AT5G13840"
"26"	0.123743247813214	1.22614858990582	"AT5G19380"
"27"	0.123743247813214	1.22614858990582	"AT5G36890"
"28"	0.123743247813214	1.22614858990582	"AT5G39350"
"29"	0.123743247813214	1.22614858990582	"AT5G42650"
"30"	0.123743247813214	1.22614858990582	"AT5G46520"
"31"	0.123743247813214	1.22614858990582	"AT5G52840"
"32"	0.123743247813214	1.22614858990582	"AT5G54930"
"33"	0.123743247813214	1.22614858990582	"AT5G62680"
"34"	0.123743247813214	1.22614858990582	"AT5G66950"
"35"	0.123743247813214	1.22614858990582	"AT5G67500"
