"p.value"	"enrichment"	"gene.table"
"1"	0.537870116074103	1.0035361132301	"AT1G62430"
"2"	0.537870116074103	1.0035361132301	"AT1G64650"
"3"	0.537870116074103	1.0035361132301	"AT2G34640"
"4"	0.537870116074103	1.0035361132301	"AT2G37585"
"5"	0.537870116074103	1.0035361132301	"AT3G05130"
"6"	0.537870116074103	1.0035361132301	"AT3G21300"
"7"	0.537870116074103	1.0035361132301	"AT4G09020"
"8"	0.537870116074103	1.0035361132301	"AT4G12070"
"9"	0.537870116074103	1.0035361132301	"AT4G20430"
"10"	0.537870116074103	1.0035361132301	"AT4G35790"
"11"	0.537870116074103	1.0035361132301	"AT5G11040"
