"p.value"	"enrichment"	"gene.table"
"1"	0.239105127284415	1.20692859063405	"AT1G04950"
"2"	0.239105127284415	1.20692859063405	"AT1G35580"
"3"	0.239105127284415	1.20692859063405	"AT1G70180"
"4"	0.239105127284415	1.20692859063405	"AT1G73660"
"5"	0.239105127284415	1.20692859063405	"AT2G25070"
"6"	0.239105127284415	1.20692859063405	"AT2G33230"
"7"	0.239105127284415	1.20692859063405	"AT2G33340"
"8"	0.239105127284415	1.20692859063405	"AT2G42490"
"9"	0.239105127284415	1.20692859063405	"AT2G47940"
"10"	0.239105127284415	1.20692859063405	"AT3G10740"
"11"	0.239105127284415	1.20692859063405	"AT3G23640"
"12"	0.239105127284415	1.20692859063405	"AT3G58040"
"13"	0.239105127284415	1.20692859063405	"AT4G19380"
"14"	0.239105127284415	1.20692859063405	"AT4G24020"
"15"	0.239105127284415	1.20692859063405	"AT4G31250"
"16"	0.239105127284415	1.20692859063405	"AT5G02250"
"17"	0.239105127284415	1.20692859063405	"AT5G51890"
"18"	0.239105127284415	1.20692859063405	"AT5G64813"
