"p.value"	"enrichment"	"gene.table"
"1"	0.785121302244712	0.834224177005478	"AT1G15750"
"2"	0.785121302244712	0.834224177005478	"AT1G47530"
"3"	0.785121302244712	0.834224177005478	"AT1G63900"
"4"	0.785121302244712	0.834224177005478	"AT2G23980"
"5"	0.785121302244712	0.834224177005478	"AT2G24100"
"6"	0.785121302244712	0.834224177005478	"AT2G45800"
"7"	0.785121302244712	0.834224177005478	"AT3G10340"
"8"	0.785121302244712	0.834224177005478	"AT3G44610"
"9"	0.785121302244712	0.834224177005478	"AT3G62980"
"10"	0.785121302244712	0.834224177005478	"AT4G20870"
"11"	0.785121302244712	0.834224177005478	"AT5G18650"
"12"	0.785121302244712	0.834224177005478	"AT5G18670"
"13"	0.785121302244712	0.834224177005478	"AT5G58950"
