"p.value"	"enrichment"	"gene.table"
"1"	2.8249375376455e-20	12.8891071440571	"AT1G06430"
"2"	2.8249375376455e-20	12.8891071440571	"AT1G61500"
"3"	2.8249375376455e-20	12.8891071440571	"AT1G72230"
"4"	2.8249375376455e-20	12.8891071440571	"AT1G73750"
"5"	2.8249375376455e-20	12.8891071440571	"AT1G77230"
"6"	2.8249375376455e-20	12.8891071440571	"AT2G07050"
"7"	2.8249375376455e-20	12.8891071440571	"AT2G29360"
"8"	2.8249375376455e-20	12.8891071440571	"AT2G39980"
"9"	2.8249375376455e-20	12.8891071440571	"AT3G10080"
"10"	2.8249375376455e-20	12.8891071440571	"AT3G11690"
"11"	2.8249375376455e-20	12.8891071440571	"AT3G15680"
"12"	2.8249375376455e-20	12.8891071440571	"AT3G22840"
"13"	2.8249375376455e-20	12.8891071440571	"AT3G27660"
"14"	2.8249375376455e-20	12.8891071440571	"AT3G28220"
"15"	2.8249375376455e-20	12.8891071440571	"AT3G28720"
"16"	2.8249375376455e-20	12.8891071440571	"AT3G46290"
"17"	2.8249375376455e-20	12.8891071440571	"AT3G47470"
"18"	2.8249375376455e-20	12.8891071440571	"AT4G19710"
"19"	2.8249375376455e-20	12.8891071440571	"AT4G24780"
"20"	2.8249375376455e-20	12.8891071440571	"AT5G42720"
"21"	2.8249375376455e-20	12.8891071440571	"AT5G48520"
"22"	2.8249375376455e-20	12.8891071440571	"AT5G62170"
"23"	2.8249375376455e-20	12.8891071440571	"AT5G62280"
"24"	2.8249375376455e-20	12.8891071440571	"AT5G65480"
"25"	2.8249375376455e-20	12.8891071440571	"AT5G67030"
