"p.value"	"enrichment"	"gene.table"
"1"	2.1310082441838e-13	12.8480445018282	"AT1G30690"
"2"	2.1310082441838e-13	12.8480445018282	"AT1G48630"
"3"	2.1310082441838e-13	12.8480445018282	"AT1G62840"
"4"	2.1310082441838e-13	12.8480445018282	"AT1G78120"
"5"	2.1310082441838e-13	12.8480445018282	"AT2G24050"
"6"	2.1310082441838e-13	12.8480445018282	"AT2G43010"
"7"	2.1310082441838e-13	12.8480445018282	"AT2G47990"
"8"	2.1310082441838e-13	12.8480445018282	"AT3G13640"
"9"	2.1310082441838e-13	12.8480445018282	"AT3G14570"
"10"	2.1310082441838e-13	12.8480445018282	"AT3G50760"
"11"	2.1310082441838e-13	12.8480445018282	"AT3G57490"
"12"	2.1310082441838e-13	12.8480445018282	"AT4G36020"
"13"	2.1310082441838e-13	12.8480445018282	"AT4G36220"
"14"	2.1310082441838e-13	12.8480445018282	"AT5G06110"
"15"	2.1310082441838e-13	12.8480445018282	"AT5G33390"
"16"	2.1310082441838e-13	12.8480445018282	"AT5G65890"
