"p.value"	"enrichment"	"gene.table"
"1"	0.0908677713176873	1.62837147559699	"AT1G20840"
"2"	0.0908677713176873	1.62837147559699	"AT1G30640"
"3"	0.0908677713176873	1.62837147559699	"AT1G67720"
"4"	0.0908677713176873	1.62837147559699	"AT2G40140"
"5"	0.0908677713176873	1.62837147559699	"AT3G27380"
"6"	0.0908677713176873	1.62837147559699	"AT3G47930"
"7"	0.0908677713176873	1.62837147559699	"AT4G11830"
"8"	0.0908677713176873	1.62837147559699	"AT4G20270"
"9"	0.0908677713176873	1.62837147559699	"AT4G30350"
"10"	0.0908677713176873	1.62837147559699	"AT5G04710"
